ID_ALUNO;REGIAO;UF;SEXO;COR_RACA;IDADE;MORA_MAE;MORA_PAI;MERENDA;FOME;CIGARRO;ALCOOL;DROGAS
520;1;11;2;4;14;2;1;-1;1;2;1;2
521;1;11;1;4;15;1;1;4;1;2;1;2
522;1;11;2;4;13;1;1;-1;5;2;1;2
523;1;11;1;1;15;1;1;-1;1;2;1;1
524;1;11;1;1;13;1;1;-1;2;2;1;2
525;1;11;1;4;15;1;2;-1;2;1;1;2
526;1;11;2;1;17;1;1;-1;1;2;2;2
527;1;11;1;4;14;1;2;-1;1;2;2;2
528;1;11;1;1;15;1;1;-1;2;2;1;2
529;1;11;1;4;15;1;1;-1;1;2;2;2
530;1;11;2;4;13;1;1;-1;1;2;2;2
531;1;11;1;1;14;1;1;-1;1;2;1;2
532;1;11;2;4;14;1;1;-1;1;2;2;2
533;1;11;1;1;14;1;2;-1;4;2;1;2
534;1;11;1;4;14;1;1;-1;1;2;1;2
535;1;11;2;4;15;1;2;-1;1;2;1;2
536;1;11;1;4;14;1;2;-1;1;2;2;2
537;1;11;1;2;13;1;2;1;1;2;2;2
538;1;11;2;1;14;1;1;4;1;2;2;2
539;1;11;2;4;14;1;1;2;1;2;2;2
540;1;11;2;4;14;1;1;3;1;2;2;2
541;1;11;2;2;14;1;1;2;1;2;1;2
542;1;11;2;2;14;1;1;4;1;2;1;2
543;1;11;2;4;14;1;2;2;1;2;2;2
544;1;11;2;4;14;1;2;1;1;2;2;2
545;1;11;2;1;14;1;1;1;1;2;1;2
546;1;11;1;4;15;1;1;4;2;2;2;2
547;1;11;2;4;15;1;1;1;1;2;1;2
548;1;11;1;1;15;1;2;4;1;2;1;2
549;1;11;1;1;14;1;1;2;4;2;2;2
550;1;11;2;4;14;1;1;5;1;2;1;2
551;1;11;1;4;14;1;2;5;1;2;1;2
552;1;11;1;4;14;2;2;3;1;2;1;2
553;1;11;1;4;15;1;1;3;1;2;2;2
554;1;11;2;3;14;1;1;1;1;2;2;2
555;1;11;1;4;16;1;1;5;1;1;1;1
556;1;11;1;4;13;1;2;5;1;2;2;2
557;1;11;1;1;14;1;1;4;1;2;2;2
558;1;11;1;4;15;1;2;5;1;2;2;2
559;1;11;2;2;14;1;1;5;1;2;1;2
560;1;11;1;4;14;1;1;4;1;2;1;2
561;1;11;2;1;13;1;2;4;1;2;2;2
562;1;11;1;1;14;1;1;1;1;1;1;2
563;1;11;1;4;14;1;1;5;1;2;2;2
564;1;11;2;1;15;1;2;1;1;2;1;2
565;1;11;1;1;14;1;1;1;1;2;2;2
566;1;11;2;1;14;1;2;1;1;2;2;2
567;1;11;1;1;14;1;1;4;1;2;2;2
568;1;11;1;4;14;1;1;4;1;2;2;2
569;1;11;2;4;14;1;2;1;1;1;1;2
570;1;11;2;4;13;1;2;1;2;2;1;2
571;1;11;2;2;14;1;1;1;3;2;2;2
572;1;11;2;2;14;1;2;1;3;2;1;2
573;1;11;1;4;15;1;1;4;3;1;1;1
574;1;11;2;4;14;1;2;5;3;1;1;2
575;1;11;1;4;15;1;2;5;1;2;2;2
576;1;11;2;4;14;1;1;2;1;2;2;2
577;1;11;2;4;17;1;1;1;1;1;1;2
578;1;11;1;4;15;1;1;4;1;2;2;2
579;1;11;1;4;15;2;2;1;1;2;2;2
580;1;11;2;4;14;1;1;3;1;2;1;2
581;1;11;1;4;13;2;1;1;1;2;2;2
582;1;11;2;4;14;1;2;2;2;2;1;2
583;1;11;1;1;17;2;2;4;1;2;1;1
584;1;11;2;4;14;1;1;5;1;2;1;2
585;1;11;1;1;14;1;1;2;1;2;2;2
586;1;11;2;5;14;1;1;1;1;2;2;2
587;1;11;1;1;14;1;2;3;2;2;2;2
588;1;11;1;1;14;1;1;4;1;2;2;2
589;1;11;1;2;15;1;1;3;1;2;1;1
590;1;11;1;4;14;1;1;3;1;2;2;2
591;1;11;1;1;14;1;1;4;1;2;2;2
592;1;11;2;4;14;1;1;4;1;2;2;2
593;1;11;1;2;14;1;1;5;1;2;2;2
594;1;11;2;4;14;1;1;1;1;2;2;2
595;1;11;2;1;14;1;2;2;4;2;1;1
596;1;11;1;4;14;2;1;4;1;2;1;1
597;1;11;2;4;14;1;1;1;1;2;1;2
598;1;11;1;4;15;1;1;4;1;2;1;2
599;1;11;2;1;14;1;1;4;1;2;2;2
600;1;11;1;2;14;1;2;3;1;2;2;2
601;1;11;2;4;13;1;1;1;1;2;2;2
602;1;11;1;2;14;2;2;1;1;2;2;2
603;1;11;1;4;14;1;1;5;1;2;2;2
604;1;11;2;4;14;1;1;4;1;2;1;2
605;1;11;2;5;13;1;1;4;2;2;2;2
606;1;11;2;1;13;1;1;5;1;2;1;2
607;1;11;1;4;16;1;1;2;4;1;1;2
608;1;11;2;4;15;1;1;1;1;2;2;2
609;1;11;1;4;13;1;1;1;1;2;1;2
610;1;11;2;4;14;1;1;2;1;2;1;2
611;1;11;1;2;14;2;2;4;4;1;1;1
612;1;11;1;4;14;1;1;4;1;2;1;2
613;1;11;2;4;14;1;1;5;1;2;2;2
614;1;11;1;4;15;1;1;2;2;2;2;2
615;1;11;2;1;16;1;2;2;1;2;1;2
616;1;11;2;4;14;1;1;1;1;2;2;2
617;1;11;1;4;14;2;2;-1;3;1;1;1
618;1;11;1;1;14;1;1;-1;2;1;2;2
619;1;11;1;4;13;1;2;5;1;2;2;2
620;1;11;2;4;13;1;1;4;1;2;1;2
621;1;11;2;4;14;1;2;5;1;2;1;2
622;1;11;2;4;14;1;2;5;1;2;1;2
623;1;11;2;4;15;1;1;5;2;2;2;2
624;1;11;1;4;14;1;2;1;1;2;2;2
625;1;11;2;4;15;1;1;5;1;2;1;2
626;1;11;1;1;14;1;1;5;1;1;1;2
627;1;11;1;4;17;1;2;5;1;1;1;1
628;1;11;1;4;15;1;1;1;1;2;2;2
629;1;11;1;4;15;1;2;-1;1;2;2;2
630;1;11;1;4;14;1;1;4;1;2;2;2
631;1;11;2;1;15;1;1;5;1;2;2;2
632;1;11;1;4;14;1;1;4;2;2;2;2
633;1;11;2;4;14;1;2;5;1;2;2;2
634;1;11;2;4;14;1;1;5;2;2;2;2
635;1;11;1;4;14;1;1;4;1;1;1;1
636;1;11;1;4;14;1;1;5;1;2;2;2
637;1;11;2;4;15;1;1;5;1;2;2;2
638;1;11;2;5;14;2;1;4;3;1;1;2
639;1;11;2;4;13;1;1;5;1;2;2;2
640;1;11;2;4;14;1;2;-1;1;2;2;2
641;1;11;1;4;14;2;2;4;1;2;2;2
642;1;11;1;2;17;1;1;5;1;1;1;2
643;1;11;2;1;14;1;1;5;1;2;2;2
644;1;11;1;1;15;1;1;3;3;2;2;2
645;1;11;2;4;15;1;1;4;1;2;1;2
646;1;11;2;4;15;1;1;4;1;2;1;1
647;1;11;1;4;14;2;1;-1;3;1;1;2
648;1;11;1;4;17;1;1;1;3;2;1;2
649;1;11;1;4;17;1;1;-1;3;1;1;2
650;1;11;2;1;14;1;2;4;1;2;2;2
651;1;11;1;4;16;1;1;-1;2;2;2;2
652;1;11;1;1;15;1;2;1;1;1;1;2
653;1;11;1;1;14;1;1;-1;2;2;2;2
654;1;11;2;4;14;1;2;5;1;1;1;2
655;1;11;1;4;18;1;1;-1;3;1;1;1
656;1;11;1;4;16;1;1;-1;1;1;1;2
657;1;11;1;4;14;1;1;4;3;2;2;2
658;1;11;1;4;14;1;1;4;1;2;2;2
659;1;11;2;4;15;1;1;5;1;1;1;2
660;1;11;2;1;14;1;2;-1;1;2;1;2
661;1;11;1;2;15;1;2;5;1;2;1;2
662;1;11;1;99;14;1;2;5;1;2;2;2
663;1;11;1;4;16;2;1;-1;1;2;1;2
664;1;11;2;4;15;1;2;5;1;1;1;1
665;1;11;2;4;14;1;2;5;1;2;1;2
666;1;11;1;4;13;1;1;5;3;1;1;2
667;1;11;1;1;13;1;1;5;3;2;2;2
668;1;11;2;4;18;1;1;5;1;2;1;1
669;1;11;2;4;14;1;2;5;1;2;1;2
670;1;11;1;4;14;1;2;4;3;2;1;2
671;1;11;1;4;16;1;1;5;1;2;2;2
672;1;11;2;4;17;1;1;4;1;2;1;2
673;1;11;1;4;17;1;1;5;1;2;2;2
674;1;11;2;4;15;1;2;5;1;1;1;2
675;1;11;2;4;17;2;2;5;1;2;1;2
676;1;11;2;4;15;1;2;-1;1;1;1;2
677;1;11;2;1;14;1;1;4;3;1;2;2
678;1;11;1;4;16;1;1;3;1;2;1;2
679;1;11;1;4;18;1;1;-1;3;1;1;1
680;1;11;1;1;17;2;1;4;1;2;2;2
681;1;11;2;1;14;1;2;1;3;1;1;2
682;1;11;1;4;14;1;1;5;3;2;2;2
683;1;11;2;4;15;1;1;5;1;2;2;2
684;1;11;2;4;17;1;2;4;1;1;1;2
685;1;11;2;4;15;2;2;5;1;1;1;2
686;1;11;1;4;16;1;1;1;1;2;2;2
687;1;11;2;1;15;1;2;5;1;2;1;2
688;1;11;2;4;15;1;2;4;1;1;1;1
689;1;11;1;4;16;1;1;4;2;2;2;2
690;1;11;1;2;15;2;2;4;1;2;1;2
691;1;11;2;4;17;1;2;5;1;1;1;2
692;1;11;2;4;17;1;1;5;1;2;2;2
693;1;11;2;4;14;1;1;5;1;2;2;2
694;1;11;1;1;15;1;2;5;1;1;1;1
695;1;11;2;4;16;1;2;5;1;2;1;2
696;1;11;1;4;16;2;2;5;1;2;2;2
697;1;11;2;4;15;1;1;-1;3;2;2;2
698;1;11;1;2;14;1;1;1;1;2;2;2
699;1;11;2;4;13;1;2;5;1;2;1;1
700;1;11;1;2;16;1;1;4;1;1;1;1
701;1;11;1;4;16;1;1;1;1;1;1;2
702;1;11;1;2;16;1;2;5;1;2;1;2
703;1;11;2;5;14;2;2;5;1;1;1;2
704;1;11;2;4;16;1;2;2;2;1;1;2
705;1;11;2;4;14;1;1;4;1;1;1;1
706;1;11;2;4;14;2;1;5;3;2;1;2
707;1;11;2;4;15;1;1;3;1;2;1;2
708;1;11;2;4;15;1;2;2;3;1;1;1
709;1;11;1;4;16;1;2;5;1;2;2;2
710;1;11;2;4;14;1;1;-1;1;1;1;1
711;1;11;2;1;14;1;1;4;1;2;2;2
712;1;11;2;3;16;1;2;5;1;1;1;2
713;1;11;1;5;15;2;2;4;1;1;1;1
714;1;11;2;4;15;1;1;5;1;2;1;2
715;1;11;2;4;16;1;2;5;4;1;1;2
716;1;11;1;1;15;2;1;2;1;2;1;2
717;1;11;2;4;14;1;1;5;2;1;1;2
718;1;11;2;4;17;1;2;3;1;2;1;2
719;1;11;1;2;17;1;1;1;1;2;1;2
720;1;11;2;4;15;2;2;1;3;2;1;2
721;1;11;2;4;14;1;2;5;1;1;1;1
722;1;11;2;4;15;1;1;4;2;1;1;1
723;1;11;2;4;15;2;1;5;1;2;1;2
724;1;11;1;2;14;1;2;4;1;1;1;2
725;1;11;1;4;15;1;1;2;1;1;1;2
726;1;11;2;4;14;1;2;4;4;1;1;2
727;1;11;2;4;14;1;1;5;2;2;2;2
728;1;11;1;1;14;1;1;4;1;2;2;2
729;1;11;1;4;15;2;2;1;2;1;1;2
730;1;11;1;4;15;1;2;4;1;2;1;2
731;1;11;2;4;14;1;2;5;1;2;2;2
732;1;11;2;4;15;1;2;1;1;1;1;1
733;1;11;1;4;14;1;1;5;1;1;2;1
734;1;11;1;4;15;1;1;3;1;2;2;2
735;1;11;2;1;15;1;2;1;3;2;1;2
736;1;11;2;4;14;1;2;-1;2;2;1;2
737;1;11;1;2;14;1;1;5;1;1;1;1
738;1;11;2;1;16;1;2;5;3;1;1;1
739;1;11;1;4;16;1;1;5;1;2;2;2
740;1;11;2;1;14;1;2;5;1;2;2;2
741;1;11;2;5;14;1;2;4;3;1;1;2
742;1;11;1;4;14;1;1;5;1;2;2;2
743;1;11;1;4;14;1;1;5;1;1;1;1
744;1;11;2;4;15;1;2;5;1;1;1;1
745;1;11;1;1;14;1;1;-1;1;2;2;2
746;1;11;2;4;17;1;2;4;1;2;1;2
747;1;11;2;2;14;2;1;5;1;2;2;2
748;1;11;1;3;14;1;2;5;1;2;2;2
749;1;11;2;4;14;1;1;5;1;2;2;2
750;1;11;1;4;14;1;2;5;1;1;1;1
751;1;11;1;1;17;2;1;3;1;2;1;2
752;1;11;2;4;15;1;2;5;1;2;1;1
753;1;11;1;2;14;1;2;1;1;2;1;2
754;1;11;1;4;15;1;1;5;1;2;2;2
755;1;11;2;1;15;1;2;5;1;2;1;2
756;1;11;2;1;14;1;2;5;1;2;2;2
757;1;11;1;1;14;1;2;2;1;1;1;1
758;1;11;2;4;15;1;1;5;1;2;1;2
759;1;11;2;4;15;1;2;-1;1;2;1;2
760;1;11;2;5;15;1;2;5;1;2;1;2
761;1;11;2;4;14;1;2;5;1;2;1;2
762;1;11;1;4;14;1;2;4;1;2;2;2
763;1;11;1;4;15;1;1;1;1;2;1;2
764;1;11;2;4;15;1;1;-1;2;2;1;2
765;1;11;1;2;14;1;2;1;1;2;2;2
766;1;11;2;4;14;1;2;5;1;2;2;2
767;1;11;2;2;15;1;2;3;1;2;2;2
768;1;11;2;4;13;1;2;3;1;1;1;1
769;1;11;2;2;15;1;1;5;3;2;1;2
770;1;11;1;1;15;1;2;-1;2;2;2;2
771;1;11;1;4;16;2;1;5;4;2;2;2
772;1;11;1;4;14;1;1;4;1;2;2;2
773;1;11;2;4;15;1;1;5;1;1;1;2
774;1;11;1;1;14;1;2;4;1;2;2;2
775;1;11;2;4;14;1;1;4;1;2;2;2
776;1;11;2;4;14;1;1;5;1;2;1;2
777;1;11;2;4;15;1;1;5;1;2;1;2
778;1;11;2;1;14;1;1;5;2;2;1;2
779;1;11;2;1;14;1;1;2;1;2;2;2
780;1;11;2;3;16;1;2;5;1;2;1;2
781;1;11;2;1;15;1;1;3;1;2;2;2
782;1;11;2;4;17;2;2;5;1;2;2;2
783;1;11;2;1;13;1;1;5;1;2;2;2
784;1;11;2;4;14;2;2;1;2;2;1;2
785;1;11;2;4;15;2;1;5;1;1;1;2
786;1;11;1;4;15;2;1;1;3;2;1;2
787;1;11;1;4;17;1;1;5;3;2;1;2
788;1;11;2;2;15;2;2;5;1;2;1;2
789;1;11;1;1;14;1;2;3;1;2;2;2
790;1;11;2;1;14;2;1;5;1;2;1;2
791;1;11;2;4;13;2;1;5;1;2;2;2
792;1;11;1;4;15;1;1;5;1;2;1;1
793;1;11;1;4;14;2;2;1;1;2;2;2
794;1;11;2;4;15;1;2;4;1;2;1;1
795;1;11;2;4;14;2;1;5;1;2;1;2
796;1;11;1;4;15;1;2;1;1;2;1;2
797;1;11;2;4;14;1;1;5;1;2;1;2
798;1;11;2;1;16;1;2;5;1;2;1;2
799;1;11;2;2;15;1;2;4;1;2;1;2
800;1;11;2;4;14;1;1;4;1;2;1;2
801;1;11;2;4;15;1;1;4;3;1;2;1
802;1;11;2;4;15;1;1;4;1;2;2;2
803;1;11;1;4;15;1;1;2;1;2;2;2
804;1;11;1;2;15;1;2;2;1;1;1;2
805;1;11;1;4;15;1;2;2;1;2;2;2
806;1;11;1;4;16;1;2;1;1;2;2;2
807;1;11;1;1;15;1;2;5;1;2;1;2
808;1;11;1;4;14;2;1;1;1;2;2;1
809;1;11;1;1;15;1;1;5;1;2;1;2
810;1;11;1;4;15;2;1;1;1;2;1;1
811;1;11;1;2;16;2;2;1;3;2;2;2
812;1;11;1;4;14;1;2;-1;3;2;1;2
813;1;11;2;1;14;1;1;5;1;2;2;2
814;1;11;1;1;14;1;1;-1;1;2;1;2
815;1;11;2;1;14;1;1;4;1;2;2;2
816;1;11;1;4;15;1;2;5;1;2;2;2
817;1;11;2;1;13;1;2;-1;3;1;1;2
818;1;11;1;1;13;1;1;4;1;1;2;2
819;1;11;1;4;15;1;1;5;1;2;1;2
820;1;11;2;4;14;1;1;3;3;2;2;2
821;1;11;2;4;13;1;2;4;3;2;1;2
822;1;11;2;4;14;1;1;5;2;2;2;2
823;1;11;1;4;14;1;1;-1;1;2;2;2
824;1;11;1;1;14;1;1;5;1;2;2;2
825;1;11;1;4;14;1;1;4;3;2;1;2
826;1;11;2;2;14;1;2;5;1;2;1;2
827;1;11;2;3;15;1;1;-1;4;1;1;1
828;1;11;1;4;14;1;2;5;1;1;1;2
829;1;11;1;4;14;1;1;4;1;1;1;2
830;1;11;2;2;14;1;1;5;1;2;2;2
831;1;11;1;4;14;1;1;4;1;2;1;2
832;1;11;2;4;16;1;2;5;1;2;2;2
833;1;11;1;4;14;1;1;1;1;2;2;2
834;1;11;2;4;14;1;2;4;1;2;1;2
835;1;11;2;4;15;1;2;4;1;1;1;2
836;1;11;1;2;14;1;2;4;1;2;2;2
837;1;11;2;3;14;1;2;-1;1;1;1;2
838;1;11;2;4;17;2;1;5;2;1;1;1
839;1;11;1;4;17;1;1;4;1;1;1;1
840;1;11;1;4;16;1;2;4;1;2;1;2
841;1;11;2;1;14;1;1;4;1;2;1;2
842;1;11;2;5;14;1;2;4;1;1;1;2
843;1;11;2;2;16;1;2;1;1;2;1;2
844;1;11;1;5;16;2;1;5;1;1;1;1
845;1;11;2;4;15;1;2;2;1;1;1;1
846;1;11;2;4;14;1;2;4;1;2;2;2
847;1;11;1;4;14;1;1;2;1;2;2;2
848;1;11;2;5;15;1;1;5;99;2;1;2
849;1;11;1;1;15;1;1;5;1;2;2;2
850;1;11;2;4;15;1;2;5;1;1;1;2
851;1;11;2;4;14;1;2;1;2;2;1;2
852;1;11;2;4;15;1;1;5;1;2;1;2
853;1;11;2;4;14;1;1;4;1;1;1;2
854;1;11;2;4;13;1;2;-1;1;1;1;2
855;1;11;2;4;14;1;2;3;2;1;1;1
856;1;11;1;4;15;1;2;2;1;2;1;2
857;1;11;2;4;15;1;2;3;1;2;1;2
858;1;11;1;4;14;1;2;4;1;1;1;2
859;1;11;1;3;14;1;1;4;1;2;1;2
860;1;11;1;1;14;1;2;4;1;2;1;2
861;1;11;2;1;14;1;1;4;1;2;2;2
862;1;11;2;4;14;1;2;3;1;2;2;2
863;1;11;2;4;13;1;2;2;1;2;2;2
864;1;11;2;1;14;1;1;4;1;2;2;2
865;1;11;2;4;13;2;2;4;1;2;2;2
866;1;11;1;4;14;1;1;3;3;2;2;2
867;1;11;2;4;13;1;2;5;1;2;2;2
868;1;11;1;4;14;1;2;4;1;2;1;2
869;1;11;1;1;13;2;1;4;1;2;2;2
870;1;11;1;4;14;2;2;4;1;1;1;2
871;1;11;2;1;14;2;2;1;1;1;1;1
872;1;11;2;1;14;1;2;1;1;2;1;2
873;1;11;1;4;13;1;2;4;1;2;2;2
874;1;11;1;4;15;1;2;1;3;1;1;1
875;1;11;1;4;14;1;1;3;1;2;2;2
876;1;11;2;1;14;1;2;5;1;2;1;2
877;1;11;1;4;14;1;2;4;2;2;2;2
878;1;11;2;4;13;1;1;4;1;2;1;2
879;1;11;2;3;13;1;1;4;1;2;2;2
880;1;11;1;4;14;1;2;2;1;2;2;2
881;1;11;1;4;14;1;1;1;1;1;1;1
882;1;11;1;1;14;2;2;4;1;2;1;2
883;1;11;2;4;13;2;1;4;3;2;2;2
884;1;11;2;2;14;2;1;5;1;1;1;1
885;1;11;1;2;14;1;1;4;1;1;1;1
886;1;11;1;1;13;1;2;5;1;2;2;2
887;1;11;2;4;13;1;1;2;1;2;2;2
888;1;11;1;4;14;1;2;4;1;2;2;2
889;1;11;2;2;14;1;2;3;2;2;1;2
890;1;11;1;4;14;2;1;2;1;2;2;2
891;1;11;1;1;15;1;2;5;1;2;1;2
892;1;11;2;1;14;1;1;5;2;2;2;2
893;1;11;2;2;16;1;2;1;1;1;1;2
894;1;11;2;4;14;1;2;4;2;2;2;2
895;1;11;2;1;14;1;2;5;1;2;2;2
896;1;11;2;4;14;1;2;4;1;2;1;2
897;1;11;1;4;17;2;2;4;1;1;1;1
898;1;11;2;4;14;1;1;3;1;2;2;2
899;1;11;2;4;14;2;1;5;1;1;2;2
900;1;11;1;4;17;1;1;4;1;1;1;1
901;1;11;1;4;14;1;1;2;2;2;2;2
902;1;11;2;2;13;1;2;4;1;2;2;2
903;1;11;1;4;15;1;1;3;1;2;1;2
904;1;11;2;4;14;1;2;5;1;2;2;2
905;1;11;1;4;14;1;1;4;2;2;2;2
906;1;11;1;4;15;1;1;5;1;2;1;2
907;1;11;2;5;14;1;1;4;3;2;2;2
908;1;11;1;4;14;1;1;4;2;2;1;2
909;1;11;1;1;14;1;1;5;1;2;1;2
910;1;11;2;4;16;1;2;5;2;2;2;2
911;1;11;1;4;15;1;2;4;1;2;1;2
912;1;11;2;4;13;2;2;2;2;2;1;2
913;1;11;1;4;14;1;1;4;1;2;1;2
914;1;11;1;1;14;1;1;4;1;2;2;2
915;1;11;2;4;14;1;1;2;1;2;1;2
916;1;11;2;4;15;1;2;3;3;2;2;2
917;1;11;1;4;15;1;1;5;1;2;2;2
918;1;11;2;4;15;2;2;5;3;2;1;2
919;1;11;2;4;14;1;2;-1;3;2;1;1
920;1;11;2;2;15;1;1;4;1;1;2;2
921;1;11;1;2;15;1;2;5;1;1;1;2
922;1;11;2;4;14;1;1;5;1;1;1;2
923;1;11;2;4;14;1;2;4;1;2;2;2
924;1;11;2;3;14;1;1;1;1;2;1;2
925;1;11;1;2;13;2;2;1;1;1;1;1
926;1;11;1;1;14;1;2;-1;1;2;1;2
927;1;11;1;1;13;1;1;-1;2;2;2;2
928;1;11;2;2;14;1;1;-1;2;2;2;2
929;1;11;2;4;16;1;1;4;1;2;2;2
930;1;11;2;4;16;1;1;1;3;1;1;2
931;1;11;2;4;14;1;1;4;1;2;1;2
932;1;11;1;1;16;2;1;2;1;2;2;2
933;1;11;2;4;17;1;2;1;1;2;1;2
934;1;11;1;5;15;1;1;5;1;2;2;2
935;1;11;2;2;13;1;1;4;1;2;1;2
936;1;11;2;4;14;1;1;2;1;2;2;2
937;1;11;1;4;14;2;2;4;1;1;1;2
938;1;11;1;4;16;2;2;4;2;2;1;2
939;1;11;2;4;16;1;1;1;1;2;1;2
940;1;11;2;4;15;1;2;4;1;2;1;2
941;1;11;2;1;14;1;2;2;1;2;1;2
942;1;11;1;4;15;1;1;1;1;2;2;2
943;1;11;2;4;15;1;2;-1;3;1;1;2
944;1;11;2;2;17;2;2;4;1;2;2;2
945;1;11;1;4;14;1;1;5;1;2;2;1
946;1;11;2;4;15;1;1;4;1;1;1;2
947;1;11;2;2;16;1;1;1;4;2;1;2
948;1;11;1;1;15;1;2;4;3;1;1;1
949;1;11;2;1;16;1;2;5;1;2;1;2
950;1;11;2;1;15;2;2;5;1;2;1;2
951;1;11;2;4;17;1;1;5;1;1;1;1
952;1;11;2;4;14;1;2;4;1;1;1;1
953;1;11;1;4;16;1;2;1;1;2;1;2
954;1;11;1;4;14;2;1;5;2;2;1;2
955;1;11;2;4;15;1;2;4;3;2;2;2
956;1;11;2;2;14;1;2;5;1;2;1;2
957;1;11;1;4;14;1;1;-1;2;2;2;2
958;1;11;2;1;14;1;1;5;1;2;2;2
959;1;11;1;2;16;1;1;-1;1;1;1;2
960;1;11;2;2;15;1;2;4;1;2;1;2
961;1;11;1;4;15;1;2;1;1;1;1;2
962;1;11;1;2;14;1;1;-1;1;1;1;2
963;1;11;2;1;14;1;2;5;1;2;2;2
964;1;11;1;4;15;1;1;-1;2;2;2;2
965;1;11;1;2;14;1;2;1;1;2;2;2
966;1;11;2;3;15;1;1;-1;1;2;2;2
967;1;11;2;1;13;1;1;5;1;2;1;2
968;1;11;1;2;13;1;1;1;1;2;2;2
969;1;11;1;4;14;1;1;5;1;2;2;2
970;1;11;1;1;15;1;1;4;2;1;1;2
971;1;11;2;1;15;1;2;5;1;1;1;1
972;1;11;1;4;16;1;1;-1;2;2;1;2
973;1;11;2;4;14;1;2;5;1;2;1;2
974;1;11;1;2;17;1;1;-1;1;1;2;2
975;1;11;2;4;16;2;1;1;4;2;1;1
976;1;11;2;4;13;1;1;5;1;2;2;2
977;1;11;1;4;14;1;1;-1;1;2;2;2
978;1;11;2;4;14;1;1;4;1;2;2;2
979;1;11;2;5;14;2;2;5;2;1;1;2
980;1;11;2;2;16;1;1;5;1;2;2;2
981;1;11;2;4;15;1;1;5;1;1;1;2
982;1;11;1;4;17;2;1;3;1;2;2;2
983;1;11;1;4;14;1;1;4;1;1;1;2
984;1;11;2;1;14;1;1;3;1;2;2;2
985;1;11;2;2;16;1;1;-1;4;2;1;2
986;1;11;2;2;15;1;1;5;1;1;1;1
987;1;11;1;1;15;1;1;5;1;1;1;2
988;1;11;1;4;15;1;1;5;1;2;1;2
989;1;11;2;4;15;1;1;5;1;2;1;2
990;1;11;2;1;15;1;1;4;1;2;1;2
991;1;11;1;2;15;1;2;4;1;1;1;1
992;1;11;2;4;15;1;1;1;1;2;2;2
993;1;11;2;1;15;1;1;4;1;2;1;2
994;1;11;1;1;17;2;1;5;1;1;1;1
995;1;11;2;4;14;1;1;1;1;2;2;2
996;1;11;2;4;15;2;2;-1;4;1;1;1
997;1;11;1;4;15;1;1;5;1;2;2;2
998;1;11;2;4;15;1;1;5;3;2;1;2
999;1;11;2;4;15;1;2;4;1;2;2;2
1000;1;11;1;4;14;2;1;3;3;2;2;2
1001;1;11;1;1;14;1;1;4;1;2;2;2
1002;1;11;1;1;15;2;1;4;1;1;1;1
1003;1;11;2;1;14;1;2;5;2;2;1;2
1004;1;11;1;1;15;1;1;4;2;1;1;1
1005;1;11;2;2;14;1;1;5;1;2;2;2
1006;1;11;1;4;16;1;1;4;3;2;1;2
1007;1;11;2;1;16;1;2;5;1;2;1;2
1008;1;11;2;1;16;1;2;2;1;1;1;2
1009;1;11;2;1;16;1;1;5;2;1;1;2
1010;1;11;1;1;14;2;1;5;1;2;2;2
1011;1;11;2;4;13;1;2;4;1;1;1;2
1012;1;11;1;4;14;1;1;1;1;1;2;2
1013;1;11;2;4;16;1;1;4;3;1;1;2
1014;1;11;2;2;14;2;1;4;1;1;1;2
1015;1;11;2;4;15;1;2;5;1;2;2;2
1016;1;11;2;1;14;1;2;5;1;1;1;2
1017;1;11;2;4;17;2;1;1;1;1;1;1
1018;1;11;2;4;14;2;1;4;2;2;1;2
1019;1;11;2;4;14;2;2;5;1;2;2;2
1020;1;11;1;4;17;1;2;2;1;2;2;2
1021;1;11;2;5;14;1;1;-1;3;2;1;2
1022;1;11;2;2;14;1;2;1;1;2;2;2
1023;1;11;2;4;15;1;2;-1;2;1;2;2
1024;1;11;1;4;14;1;1;3;1;1;1;2
1025;1;11;2;2;13;2;2;5;1;1;1;2
1026;1;11;1;2;16;1;2;5;2;1;1;2
1027;1;11;1;2;15;1;1;4;1;2;2;2
1028;1;11;2;4;14;1;1;3;1;2;1;2
1029;1;11;1;4;16;2;2;4;1;2;1;2
1030;1;11;2;4;14;1;2;1;1;2;1;2
1031;1;11;2;1;16;1;2;1;3;1;1;1
1032;1;11;2;1;15;1;2;5;1;1;1;2
1033;1;11;1;2;14;2;1;4;1;2;2;2
1034;1;11;2;1;15;2;1;5;1;2;1;2
1035;1;11;1;2;15;1;2;-1;3;1;1;2
1036;1;11;1;4;14;1;1;3;3;2;1;2
1037;1;11;1;4;16;1;2;4;1;2;2;2
1038;1;11;2;4;15;1;1;1;2;2;2;2
1039;1;11;2;4;15;1;1;1;2;2;1;2
1040;1;11;1;2;16;1;1;4;1;2;2;2
1041;1;11;1;4;17;1;1;4;1;2;1;2
1042;1;11;1;4;14;1;1;-1;1;2;2;2
1043;1;11;2;4;14;1;1;1;1;2;1;2
1044;1;11;2;4;17;1;1;5;1;2;1;2
1045;1;11;2;1;14;2;1;4;2;2;1;2
1046;1;11;1;1;14;1;2;4;1;2;2;2
1047;1;11;2;4;15;1;2;4;2;2;1;2
1048;1;11;1;2;14;2;2;4;1;2;2;2
1049;1;11;2;4;15;1;1;5;2;2;2;2
